5.84718071459,3.63858268732,5.3271800828,2.01013004868,Iris-virginica
7.09882146821,5.22555000332,1.90756166507,0.38524846807,Iris-setosa
5.64416816212,4.42774499131,1.60001107809,0.423082856074,Iris-setosa
6.40245891257,3.71275984963,6.02162280563,1.40961154759,Iris-virginica
7.00709627043,5.57902312722,1.7904036259,0.473691301025,Iris-setosa
8.14283649699,4.42596316711,5.33006773722,1.53548281224,Iris-virginica
5.77057793304,4.93679215625,1.72689897102,0.370655737919,Iris-setosa
7.38375667787,4.58941718449,5.91193947078,2.3714816961,Iris-virginica
7.28309552585,5.19598993766,1.90037168246,0.449366280645,Iris-setosa
5.55411309585,3.76348027983,3.74126363315,1.05494058557,Iris-versicolor
6.50298160221,4.12197583697,1.91308783673,0.384596533175,Iris-setosa
7.14728568193,3.53466184253,3.96279899078,1.16370872518,Iris-versicolor
7.2047884446,3.04520247735,5.64953983893,1.82888113672,Iris-virginica
7.90769533787,4.35994225174,5.08728235709,1.57114811175,Iris-versicolor
6.80200556985,4.68523740447,1.74369944358,0.218645134286,Iris-setosa
8.20169367014,3.58735099306,6.38818967687,1.90329705839,Iris-virginica
6.59298308823,3.21647712284,4.903997599,1.57130799845,Iris-versicolor
6.87558987234,3.68972371784,1.62650759022,0.643106155803,Iris-setosa
8.32192651721,3.08809951489,6.13097373182,2.30345083638,Iris-virginica
7.32073291431,2.55469487282,4.10862642289,1.39950702972,Iris-versicolor
7.66108809665,4.36438048972,4.61901744479,1.37593943846,Iris-versicolor
7.02456262445,4.55575346954,4.62922863076,1.42911462575,Iris-versicolor
7.20521422795,3.68477109586,4.66365642566,1.49147648576,Iris-versicolor
9.75560570423,4.29334534009,6.48287560519,2.09218143563,Iris-virginica
6.57485043179,2.81139745431,5.6023018211,2.22594055126,Iris-virginica
6.52538506719,5.48070803505,1.77629227139,0.278565532054,Iris-setosa
6.76605521621,5.25043902047,2.27834828667,0.496995628942,Iris-setosa
6.54930938451,3.45494866116,1.3057614079,0.28789431201,Iris-setosa
8.10279149181,3.2318196354,5.6659977161,2.40734435223,Iris-virginica
7.29327127177,5.25544715883,1.73238033182,0.215388581687,Iris-setosa
7.397024989,3.37114691759,4.73622837074,1.53463551666,Iris-versicolor
7.26389850174,3.5119500167,4.90316377064,1.87525142819,Iris-virginica
6.95549009612,3.82131361788,4.76343605128,1.26126740479,Iris-versicolor
5.94709552399,3.41883280738,4.26001035911,1.320750237,Iris-versicolor
8.04382707047,4.87935573858,4.83430622623,1.41167109009,Iris-versicolor
8.12190946303,4.3598420389,5.56265420647,2.35603338931,Iris-virginica
7.72898885746,3.32420700219,5.42176671386,2.38556013748,Iris-virginica
6.89602258434,5.29972316497,2.08200619419,0.258242358707,Iris-setosa
8.10199041541,4.19365371228,4.58914271634,1.5524184416,Iris-versicolor
6.98058425349,3.39782148771,4.99077583559,1.89075691938,Iris-virginica
6.13912811656,2.32755012372,5.45566693656,1.50740574134,Iris-virginica
6.99185400422,3.79536941505,4.49498676694,1.27287903298,Iris-versicolor
7.50491253201,3.50091907779,6.0387055591,1.60114503284,Iris-virginica
6.66178688479,5.30387362174,1.50114091398,0.232737006976,Iris-setosa
5.13716589634,4.2305935836,1.49162646357,0.362176371749,Iris-setosa
5.86473355606,2.95471017887,4.29257879449,1.038697828,Iris-versicolor
6.55120201198,4.96598406113,1.54398692147,0.100442554394,Iris-setosa
6.15560242293,3.04229616497,4.87918340782,1.20739991414,Iris-versicolor
7.32807970258,4.3577418816,1.55284074482,0.250888953354,Iris-setosa
6.80697093419,3.19744995406,4.13373472351,1.39252759054,Iris-versicolor
8.27434016894,3.9763570368,5.01931792371,1.51890066216,Iris-versicolor
